name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Tacca_plantaginea	NA	NA	NA	44982	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_leontopetaloides	NA	NA	NA	72648	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_chantieri	NA	NA	NA	85283	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_artocarpifolia	NA	NA	NA	167566	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_integrifolia	NA	NA	NA	167567	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_palmata	NA	NA	NA	167568	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_parkeri	NA	NA	NA	244043	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_palmatifida	NA	NA	NA	325985	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_ampliplacenta	NA	NA	NA	1045178	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tacca_subflabellata	NA	NA	NA	1045179	NA	NA	NA	44981	NA	NA	NA	4671	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_henryi	NA	NA	NA	4689	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_longiflorum	NA	NA	NA	4690	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_speciosum	NA	NA	NA	4691	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_superbum	NA	NA	NA	4692	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_formosanum	NA	NA	NA	63788	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_auratum	NA	NA	NA	78997	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_callosum	NA	NA	NA	78998	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_concolor	NA	NA	NA	78999	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_pensylvanicum	NA	NA	NA	79000	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_japonicum	NA	NA	NA	79001	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Lilium_lancifolium	NA	NA	NA	79002	NA	NA	NA	4688	NA	NA	NA	4677	NA	NA	NA	NA	4667	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
