name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Zea_diploperennis	NA	NA	NA	4576	NA	NA	NA	4575	NA	147429	147369	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Zea_mays	NA	NA	NA	4577	NA	NA	NA	4575	NA	147429	147369	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Zea_perennis	NA	NA	NA	4580	NA	NA	NA	4575	NA	147429	147369	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Zea_luxurians	NA	NA	NA	15945	NA	NA	NA	4575	NA	147429	147369	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Zea_nicaraguensis	NA	NA	NA	1293079	NA	NA	NA	4575	NA	147429	147369	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Danthonia_spicata	NA	NA	NA	42048	NA	NA	NA	42047	NA	147432	219384	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Danthonia_unispicata	NA	NA	NA	48733	NA	NA	NA	42047	NA	147432	219384	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Danthonia_secundiflora	NA	NA	NA	58287	NA	NA	NA	42047	NA	147432	219384	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Danthonia_californica	NA	NA	NA	65975	NA	NA	NA	42047	NA	147432	219384	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Danthonia_compressa	NA	NA	NA	399374	NA	NA	NA	42047	NA	147432	219384	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
